hero_1,hero_2,games,winrate
27,33,315,0.5714285714285714
33,80,45,0.5555555555555556
80,98,50,0.3
41,73,625,0.512
6,13,605,0.48760330578512395
13,88,375,0.5866666666666667
69,88,1065,0.4835680751173709
23,111,160,0.59375
46,63,505,0.40594059405940597
46,113,340,0.4852941176470588
61,82,65,0.38461538461538464
6,113,400,0.5625
20,110,290,0.5
68,114,645,0.5271317829457365
23,62,225,0.5111111111111111
23,103,30,0.5
27,103,90,0.6111111111111112
62,103,45,0.4444444444444444
67,103,55,0.2727272727272727
59,65,230,0.5217391304347826
65,67,355,0.49295774647887325
51,63,440,0.4772727272727273
51,70,165,0.2727272727272727
51,84,335,0.40298507462686567
88,101,640,0.4765625
27,45,490,0.5306122448979592
27,107,380,0.40789473684210525
34,98,115,0.21739130434782608
74,80,335,0.6119402985074627
80,97,220,0.5681818181818182
36,43,375,0.4666666666666667
43,138,270,0.48148148148148145
73,85,905,0.4972375690607735
88,99,565,0.5309734513274337
126,129,720,0.4791666666666667
28,104,360,0.5694444444444444
36,109,395,0.4177215189873418
20,52,275,0.6
39,52,265,0.32075471698113206
39,82,285,0.5614035087719298
52,82,100,0.6
13,36,445,0.4044943820224719
60,129,145,0.4827586206896552
47,89,200,0.6
89,104,410,0.5487804878048781
14,57,690,0.5072463768115942
47,57,160,0.53125
69,100,925,0.4810810810810811
100,138,495,0.41414141414141414
100,145,260,0.34615384615384615
138,145,95,0.47368421052631576
6,99,1030,0.47572815533980584
53,66,20,0.25
53,113,305,0.5573770491803278
66,87,35,0.42857142857142855
66,93,120,0.4583333333333333
66,113,60,0.75
16,59,385,0.5194805194805194
19,59,340,0.5294117647058824
10,25,745,0.46308724832214765
10,88,355,0.4788732394366197
75,128,430,0.4883720930232558
120,145,200,0.35
128,145,205,0.43902439024390244
27,72,535,0.514018691588785
53,72,230,0.4782608695652174
53,135,410,0.4146341463414634
72,101,370,0.5675675675675675
72,135,185,0.35135135135135137
39,55,185,0.4864864864864865
55,85,95,0.5789473684210527
23,70,255,0.4117647058823529
23,100,225,0.4444444444444444
71,100,1130,0.42035398230088494
6,73,915,0.5355191256830601
44,47,905,0.4530386740331492
44,99,810,0.46296296296296297
20,111,150,0.5333333333333333
105,111,265,0.4716981132075472
27,68,670,0.5298507462686567
10,54,170,0.5588235294117647
107,120,230,0.41304347826086957
49,87,470,0.425531914893617
49,90,275,0.5454545454545454
49,93,805,0.4906832298136646
9,108,460,0.5652173913043478
23,64,400,0.425
23,108,100,0.5
4,90,285,0.45614035087719296
17,28,705,0.524822695035461
17,32,310,0.5645161290322581
28,32,490,0.6224489795918368
61,73,385,0.4155844155844156
88,112,215,0.5813953488372093
88,120,460,0.5652173913043478
16,54,1325,0.5207547169811321
7,38,850,0.4
7,111,485,0.5051546391752577
101,111,295,0.5423728813559322
5,32,660,0.49242424242424243
21,34,395,0.3291139240506329
34,63,390,0.46153846153846156
19,88,530,0.46226415094339623
62,81,290,0.5
3,25,340,0.5147058823529411
18,102,105,0.6190476190476191
40,51,475,0.5052631578947369
48,51,255,0.35294117647058826
51,62,100,0.45
52,63,475,0.43157894736842106
4,123,450,0.4777777777777778
27,123,875,0.49714285714285716
9,32,325,0.47692307692307695
9,49,450,0.4888888888888889
26,43,970,0.4484536082474227
30,120,1100,0.4590909090909091
43,120,130,0.2692307692307692
63,123,890,0.42696629213483145
120,123,630,0.5555555555555556
43,61,125,0.4
41,120,485,0.4329896907216495
49,73,550,0.509090909090909
12,126,425,0.4823529411764706
87,99,570,0.47368421052631576
16,48,600,0.5
16,88,430,0.5348837209302325
36,96,500,0.6
75,96,635,0.5118110236220472
51,82,80,0.75
51,126,260,0.7115384615384616
82,126,150,0.5333333333333333
37,72,345,0.463768115942029
72,123,265,0.4528301886792453
36,111,480,0.5729166666666666
104,111,645,0.5426356589147286
20,126,500,0.36
12,81,165,0.5757575757575758
45,81,140,0.42857142857142855
9,44,735,0.4965986394557823
62,129,430,0.4069767441860465
62,131,85,0.35294117647058826
74,131,540,0.48148148148148145
114,131,335,0.47761194029850745
13,21,455,0.4945054945054945
21,44,1055,0.43601895734597157
7,100,510,0.45098039215686275
88,100,235,0.46808510638297873
29,47,910,0.532967032967033
29,57,220,0.5454545454545454
33,46,225,0.5111111111111111
46,114,305,0.4426229508196721
48,59,560,0.48214285714285715
8,65,400,0.475
9,12,455,0.4945054945054945
39,136,430,0.5116279069767442
50,84,455,0.5384615384615384
1,83,365,0.4383561643835616
29,83,335,0.4626865671641791
37,108,510,0.4411764705882353
8,99,970,0.4536082474226804
28,155,155,0.45161290322580644
47,155,220,0.38636363636363635
64,155,230,0.41304347826086957
68,120,530,0.4339622641509434
5,136,410,0.5121951219512195
38,145,240,0.3958333333333333
68,145,245,0.673469387755102
41,102,240,0.5208333333333334
60,102,180,0.5555555555555556
88,102,215,0.5813953488372093
62,76,295,0.5423728813559322
68,82,175,0.6571428571428571
8,28,1180,0.5084745762711864
8,145,195,0.5897435897435898
11,17,640,0.4765625
17,25,305,0.5081967213114754
20,59,430,0.4883720930232558
44,138,215,0.4883720930232558
49,59,240,0.5416666666666666
7,34,415,0.43373493975903615
22,90,615,0.6097560975609756
41,90,545,0.5504587155963303
27,131,340,0.45588235294117646
12,50,440,0.6136363636363636
50,85,280,0.6071428571428571
48,81,260,0.5
81,87,285,0.3684210526315789
50,101,420,0.47619047619047616
97,109,235,0.44680851063829785
101,109,340,0.5294117647058824
35,72,660,0.38636363636363635
64,72,350,0.37142857142857144
72,96,200,0.475
14,55,465,0.4838709677419355
55,68,115,0.391304347826087
55,70,100,0.25
13,40,1205,0.3983402489626556
13,43,105,0.42857142857142855
10,16,515,0.4563106796116505
21,120,495,0.43434343434343436
46,120,475,0.5894736842105263
83,120,210,0.5476190476190477
76,104,845,0.514792899408284
39,137,500,0.62
43,137,125,0.52
46,85,595,0.4957983193277311
35,113,410,0.43902439024390244
50,113,240,0.5208333333333334
5,105,880,0.5511363636363636
17,105,995,0.47738693467336685
18,129,295,0.4745762711864407
1,102,270,0.46296296296296297
14,102,780,0.4423076923076923
41,98,225,0.5333333333333333
47,128,440,0.375
31,92,225,0.4444444444444444
50,92,80,0.6875
62,128,145,0.4482758620689655
128,135,295,0.4915254237288136
48,83,300,0.43333333333333335
30,65,485,0.4845360824742268
60,65,240,0.5625
65,80,100,0.55
5,61,480,0.4895833333333333
2,112,530,0.5188679245283019
2,155,245,0.5306122448979592
12,112,335,0.4925373134328358
39,112,455,0.5054945054945055
39,155,410,0.5487804878048781
112,155,45,0.5555555555555556
105,113,545,0.5321100917431193
32,51,105,0.6666666666666666
38,51,225,0.5777777777777777
25,102,455,0.3956043956043956
56,102,185,0.4864864864864865
56,128,265,0.4339622641509434
102,128,130,0.5384615384615384
30,121,360,0.5277777777777778
49,121,255,0.37254901960784315
105,121,175,0.5142857142857142
96,99,90,0.5555555555555556
21,79,230,0.41304347826086957
79,126,205,0.43902439024390244
37,57,275,0.4
39,57,400,0.45
57,99,150,0.5
27,126,1125,0.52
98,126,235,0.5319148936170213
105,126,735,0.6326530612244898
19,110,560,0.5446428571428571
88,110,355,0.5492957746478874
106,110,595,0.5798319327731093
39,113,140,0.5
42,113,535,0.5700934579439252
28,59,365,0.4520547945205479
32,56,275,0.45454545454545453
56,59,305,0.4098360655737705
23,25,410,0.5365853658536586
23,39,445,0.4943820224719101
83,86,480,0.5416666666666666
83,135,130,0.6153846153846154
83,145,105,0.47619047619047616
53,76,360,0.3888888888888889
44,111,320,0.421875
4,111,155,0.4838709677419355
36,76,335,0.5373134328358209
63,90,435,0.5977011494252874
90,126,170,0.47058823529411764
57,75,290,0.5344827586206896
28,53,755,0.543046357615894
28,87,775,0.567741935483871
53,63,805,0.39751552795031053
53,64,660,0.3560606060606061
44,97,850,0.4647058823529412
4,52,225,0.6
4,135,160,0.6875
52,68,305,0.5081967213114754
90,135,230,0.45652173913043476
18,56,155,0.3870967741935484
56,69,790,0.41139240506329117
42,49,505,0.48514851485148514
7,98,245,0.3877551020408163
54,98,505,0.504950495049505
18,119,185,0.5405405405405406
9,136,195,0.5384615384615384
23,136,140,0.5
96,112,175,0.6
49,60,245,0.4489795918367347
49,88,375,0.56
60,101,950,0.47368421052631576
48,50,375,0.4533333333333333
50,68,175,0.42857142857142855
8,90,495,0.5555555555555556
37,43,375,0.5066666666666667
43,46,205,0.43902439024390244
15,37,820,0.45121951219512196
4,6,275,0.43636363636363634
4,99,350,0.44285714285714284
50,96,255,0.5882352941176471
69,96,225,0.4222222222222222
69,110,930,0.553763440860215
114,145,320,0.359375
63,102,370,0.5
87,102,175,0.6
87,126,590,0.4322033898305085
6,100,770,0.564935064935065
47,65,225,0.4
19,138,515,0.39805825242718446
57,84,385,0.4805194805194805
57,88,175,0.45714285714285713
57,95,85,0.5294117647058824
88,95,170,0.5588235294117647
40,107,540,0.42592592592592593
44,107,275,0.43636363636363634
52,69,655,0.42748091603053434
67,73,615,0.5365853658536586
75,113,325,0.5230769230769231
113,136,170,0.47058823529411764
20,56,335,0.47761194029850745
34,56,260,0.40384615384615385
5,108,645,0.49612403100775193
60,108,75,0.5333333333333333
85,108,380,0.5394736842105263
88,90,235,0.6382978723404256
54,101,2295,0.49673202614379086
22,52,590,0.5338983050847458
52,53,280,0.42857142857142855
20,83,155,0.5806451612903226
49,83,170,0.6470588235294118
44,54,330,0.45454545454545453
44,103,60,0.5
54,103,170,0.38235294117647056
76,103,40,0.375
50,75,260,0.46153846153846156
18,88,295,0.5932203389830508
37,45,225,0.4666666666666667
45,67,445,0.5393258426966292
57,67,195,0.5641025641025641
52,91,190,0.5526315789473685
52,138,285,0.543859649122807
91,123,205,0.4878048780487805
91,138,275,0.5818181818181818
96,123,435,0.4367816091954023
45,102,105,0.5238095238095238
67,145,195,0.41025641025641024
43,88,285,0.543859649122807
50,67,575,0.6173913043478261
50,88,165,0.5757575757575758
6,19,955,0.4083769633507853
19,145,290,0.46551724137931033
68,119,160,0.46875
16,99,345,0.5507246376811594
99,111,320,0.5
13,29,770,0.564935064935065
51,123,200,0.675
50,56,250,0.48
56,120,405,0.5802469135802469
15,65,125,0.44
15,91,135,0.4074074074074074
65,91,165,0.696969696969697
84,91,315,0.4126984126984127
69,79,365,0.4657534246575342
79,106,230,0.5434782608695652
67,94,110,0.45454545454545453
11,20,995,0.542713567839196
4,44,230,0.45652173913043476
4,75,560,0.5267857142857143
4,105,735,0.5238095238095238
75,108,695,0.41007194244604317
105,108,585,0.5042735042735043
21,27,1520,0.5098684210526315
21,56,635,0.4645669291338583
56,113,215,0.46511627906976744
40,45,505,0.4752475247524752
45,70,330,0.48484848484848486
45,108,240,0.4166666666666667
97,104,980,0.5459183673469388
63,76,795,0.5157232704402516
63,108,790,0.47468354430379744
76,108,380,0.47368421052631576
69,137,260,0.5192307692307693
12,67,110,0.5
15,64,790,0.4430379746835443
74,121,670,0.3880597014925373
59,90,270,0.48148148148148145
59,129,445,0.42696629213483145
73,90,505,0.504950495049505
90,129,430,0.5813953488372093
53,56,415,0.39759036144578314
56,96,255,0.5490196078431373
71,96,1005,0.5174129353233831
4,87,340,0.45588235294117646
76,87,490,0.6020408163265306
18,39,630,0.4365079365079365
41,70,140,0.39285714285714285
53,145,200,0.35
80,145,75,0.6666666666666666
16,100,550,0.5
30,119,470,0.5319148936170213
101,119,400,0.3875
108,119,330,0.5303030303030303
99,114,650,0.5076923076923077
18,135,185,0.6486486486486487
38,46,655,0.4351145038167939
38,82,305,0.5409836065573771
46,50,415,0.43373493975903615
46,82,255,0.47058823529411764
16,21,710,0.4788732394366197
21,100,655,0.40458015267175573
23,31,570,0.4649122807017544
23,145,135,0.4074074074074074
31,100,635,0.5196850393700787
31,145,500,0.59
81,85,255,0.35294117647058826
85,87,525,0.5428571428571428
23,56,230,0.5434782608695652
56,99,570,0.543859649122807
15,45,290,0.4827586206896552
15,80,115,0.6521739130434783
45,80,105,0.5714285714285714
45,104,700,0.5214285714285715
35,76,555,0.43243243243243246
97,128,400,0.4875
2,80,330,0.48484848484848486
2,89,350,0.5
80,88,155,0.7096774193548387
80,89,65,0.6153846153846154
88,89,140,0.5357142857142857
53,114,720,0.3680555555555556
82,85,325,0.6461538461538462
6,46,300,0.5
10,21,525,0.38095238095238093
10,83,145,0.4482758620689655
31,77,125,0.48
67,77,105,0.5714285714285714
77,128,50,0.2
86,128,680,0.4852941176470588
10,78,100,0.55
63,78,195,0.5897435897435898
76,78,70,0.5714285714285714
30,155,295,0.3559322033898305
6,155,290,0.5172413793103449
99,155,155,0.6451612903225806
47,131,270,0.4074074074074074
87,131,120,0.3333333333333333
93,131,635,0.44881889763779526
29,68,1040,0.5192307692307693
52,87,365,0.4794520547945205
45,75,320,0.484375
45,123,220,0.45454545454545453
41,121,385,0.4935064935064935
96,121,135,0.5925925925925926
13,18,180,0.4722222222222222
8,51,355,0.4647887323943662
19,51,180,0.5
51,97,220,0.4772727272727273
41,67,120,0.5
41,123,820,0.5487804878048781
99,129,95,0.3684210526315789
79,114,295,0.4067796610169492
101,136,450,0.3888888888888889
82,111,190,0.5
111,123,170,0.47058823529411764
43,59,165,0.3333333333333333
17,89,200,0.475
17,91,190,0.3684210526315789
89,91,75,0.7333333333333333
89,135,180,0.5277777777777778
91,135,190,0.6052631578947368
28,58,165,0.45454545454545453
28,68,540,0.5833333333333334
28,89,215,0.627906976744186
58,63,230,0.5
58,68,100,0.5
58,89,60,0.4166666666666667
63,89,215,0.5581395348837209
27,91,355,0.5211267605633803
48,54,310,0.5161290322580645
48,91,340,0.5882352941176471
48,113,245,0.40816326530612246
54,91,670,0.48507462686567165
13,58,120,0.5
58,120,140,0.5
87,96,465,0.4838709677419355
96,97,195,0.46153846153846156
2,138,1080,0.5046296296296297
90,138,255,0.5490196078431373
15,79,230,0.5
19,49,350,0.38571428571428573
49,79,195,0.5128205128205128
73,119,555,0.4954954954954955
84,119,435,0.4942528735632184
80,99,165,0.5151515151515151
23,29,305,0.47540983606557374
9,79,165,0.3333333333333333
33,79,20,0.75
2,16,520,0.5673076923076923
2,23,315,0.4603174603174603
52,65,155,0.6129032258064516
65,128,185,0.3783783783783784
13,19,350,0.42857142857142855
13,112,270,0.3888888888888889
19,112,255,0.3137254901960784
40,112,490,0.5306122448979592
18,114,155,0.45161290322580644
8,77,80,0.5
20,77,95,0.42105263157894735
22,77,130,0.5769230769230769
27,77,155,0.41935483870967744
82,137,150,0.4666666666666667
8,76,845,0.4911242603550296
10,113,265,0.39622641509433965
99,105,980,0.5561224489795918
48,94,120,0.5416666666666666
15,145,255,0.47058823529411764
70,145,115,0.34782608695652173
123,136,360,0.4861111111111111
22,135,615,0.5203252032520326
75,135,595,0.5462184873949579
41,54,250,0.4
38,107,365,0.4657534246575342
72,128,170,0.35294117647058826
73,128,475,0.5052631578947369
9,102,170,0.5
85,102,205,0.5365853658536586
1,51,280,0.5178571428571429
50,51,60,0.5833333333333334
51,68,150,0.5
51,105,195,0.5128205128205128
31,136,495,0.5454545454545454
32,135,270,0.4444444444444444
56,57,185,0.4594594594594595
57,109,90,0.5555555555555556
109,136,105,0.47619047619047616
4,137,175,0.5428571428571428
4,145,85,0.6470588235294118
84,137,540,0.5833333333333334
137,145,130,0.6538461538461539
5,100,525,0.5047619047619047
18,60,310,0.5645161290322581
60,106,600,0.5833333333333334
19,135,315,0.38095238095238093
28,48,680,0.5220588235294118
28,82,265,0.5849056603773585
28,103,50,0.6
48,103,85,0.5294117647058824
82,103,35,0.5714285714285714
56,93,535,0.4953271028037383
56,101,750,0.43333333333333335
88,126,595,0.5294117647058824
126,145,210,0.5
36,107,410,0.5
10,28,430,0.5116279069767442
10,56,180,0.3055555555555556
56,126,340,0.4117647058823529
7,13,520,0.46153846153846156
63,100,795,0.44654088050314467
68,107,155,0.41935483870967744
72,120,240,0.4583333333333333
72,129,375,0.4
25,76,230,0.391304347826087
76,99,465,0.4838709677419355
9,94,360,0.4861111111111111
9,110,375,0.56
63,94,330,0.48484848484848486
94,110,345,0.5217391304347826
46,112,445,0.6741573033707865
11,67,875,0.49142857142857144
67,98,230,0.5
28,84,1395,0.4838709677419355
13,49,265,0.4339622641509434
56,90,315,0.5555555555555556
56,112,240,0.5
4,16,320,0.5
3,22,255,0.5490196078431373
34,67,395,0.45569620253164556
68,100,340,0.47058823529411764
45,126,255,0.5490196078431373
45,155,75,0.4666666666666667
48,155,240,0.7083333333333334
108,155,125,0.52
126,155,155,0.5161290322580645
7,18,420,0.4166666666666667
32,45,225,0.6666666666666666
33,135,105,0.7142857142857143
25,119,485,0.44329896907216493
59,102,210,0.5
83,84,250,0.58
83,95,60,0.5833333333333334
64,100,480,0.4166666666666667
100,101,495,0.48484848484848486
4,11,585,0.48717948717948717
21,106,680,0.4264705882352941
106,136,285,0.543859649122807
4,31,730,0.5136986301369864
50,65,95,0.5789473684210527
50,126,260,0.6538461538461539
65,73,375,0.52
65,126,250,0.5
65,135,125,0.68
10,119,245,0.42857142857142855
60,82,310,0.5967741935483871
60,119,415,0.4457831325301205
10,120,420,0.4523809523809524
38,91,380,0.5263157894736842
39,91,475,0.5157894736842106
86,91,595,0.5714285714285714
17,35,790,0.4620253164556962
16,32,375,0.4666666666666667
16,114,640,0.4140625
32,114,365,0.5205479452054794
32,123,470,0.5212765957446809
68,123,265,0.5283018867924528
114,123,735,0.5102040816326531
41,93,455,0.5604395604395604
74,137,770,0.4935064935064935
104,137,250,0.54
18,126,215,0.5581395348837209
68,110,325,0.6
76,110,335,0.5223880597014925
16,113,240,0.4791666666666667
62,113,200,0.5
25,126,370,0.527027027027027
65,114,350,0.4714285714285714
59,60,435,0.4942528735632184
59,109,235,0.46808510638297873
60,109,250,0.46
44,51,200,0.425
51,74,535,0.514018691588785
26,103,195,0.41025641025641024
46,103,90,0.3888888888888889
46,145,110,0.45454545454545453
103,111,40,0.625
103,145,30,0.16666666666666666
111,145,150,0.6333333333333333
17,61,85,0.47058823529411764
12,52,355,0.4647887323943662
35,98,620,0.43548387096774194
48,98,240,0.5
84,131,355,0.4084507042253521
8,92,160,0.53125
13,92,45,0.3333333333333333
40,92,230,0.5
13,83,165,0.3939393939393939
13,145,125,0.48
72,87,290,0.4482758620689655
88,138,470,0.5106382978723404
59,106,225,0.4666666666666667
5,19,730,0.4041095890410959
19,56,490,0.46938775510204084
43,73,305,0.4098360655737705
1,90,625,0.456
30,110,830,0.5120481927710844
22,113,445,0.5617977528089888
63,121,435,0.4482758620689655
40,128,625,0.48
43,128,140,0.39285714285714285
43,129,220,0.4772727272727273
93,128,785,0.554140127388535
45,50,105,0.47619047619047616
45,72,180,0.3333333333333333
72,108,225,0.4666666666666667
9,18,300,0.5666666666666667
23,75,485,0.4742268041237113
56,106,375,0.48
17,62,415,0.5421686746987951
40,111,410,0.5487804878048781
95,111,90,0.7222222222222222
